timestamp,timestamp_local,sn,rh,temp,lat,lon,device_state,pm1,pm25,pm10,co,no,no2,o3,co2
2023-10-21T21:27:30Z,2023-10-21T17:27:30Z,MOD-00353,38.1,26.5,39.9559,-75.18598,ACTIVE,1.088,1.125,1.125,429.258,4.166,8.053,21.714,
2023-10-21T21:26:30Z,2023-10-21T17:26:30Z,MOD-00353,38.1,26.5,39.9559,-75.18598,ACTIVE,1.138,1.165,1.165,418.584,4.166,8.058,21.985,
2023-10-21T21:25:30Z,2023-10-21T17:25:30Z,MOD-00353,38.1,26.5,39.9559,-75.18598,ACTIVE,1.086,1.111,1.111,419.816,4.166,8.488,21.985,
2023-10-21T21:24:30Z,2023-10-21T17:24:30Z,MOD-00353,38.1,26.5,39.9559,-75.18598,ACTIVE,1.219,1.279,1.279,423.1,4.212,8.058,21.714,
2023-10-21T21:23:30Z,2023-10-21T17:23:30Z,MOD-00353,38.1,26.5,39.9559,-75.18598,ACTIVE,1.219,1.258,1.516,424.332,4.167,8.058,21.714,
2023-10-21T21:22:30Z,2023-10-21T17:22:30Z,MOD-00353,38.1,26.5,39.9559,-75.18598,ACTIVE,1.456,1.456,1.456,421.047,4.167,8.488,21.985,
2023-10-21T21:21:30Z,2023-10-21T17:21:30Z,MOD-00353,38.1,26.5,39.9559,-75.18598,ACTIVE,1.412,1.417,1.417,418.995,4.166,8.058,21.985,
2023-10-21T21:20:30Z,2023-10-21T17:20:30Z,MOD-00353,38.2,26.5,39.9559,-75.18598,ACTIVE,1.254,1.257,1.257,418.103,4.159,6.886,21.951,
2023-10-21T21:19:30Z,2023-10-21T17:19:30Z,MOD-00353,38.1,26.5,39.9559,-75.18598,ACTIVE,1.389,1.425,1.425,421.868,4.215,8.512,22.255,
2023-10-21T21:18:30Z,2023-10-21T17:18:30Z,MOD-00353,38.1,26.5,39.9559,-75.18598,ACTIVE,1.44,1.44,1.44,420.226,4.169,8.488,21.714,
2023-10-21T21:17:30Z,2023-10-21T17:17:30Z,MOD-00353,38.1,26.5,39.9559,-75.18598,ACTIVE,1.374,1.385,1.586,418.995,4.215,8.058,21.714,
2023-10-21T21:16:30Z,2023-10-21T17:16:30Z,MOD-00353,38.1,26.5,39.9559,-75.18598,ACTIVE,1.03,1.084,1.181,424.332,4.167,8.512,22.525,
2023-10-21T21:15:30Z,2023-10-21T17:15:30Z,MOD-00353,38.1,26.5,39.9559,-75.18598,ACTIVE,1.154,1.183,1.183,419.405,4.167,8.058,21.985,
2023-10-21T21:14:30Z,2023-10-21T17:14:30Z,MOD-00353,38.1,26.5,39.9559,-75.18598,ACTIVE,1.339,1.355,1.355,420.637,4.169,7.216,22.255,
2023-10-21T21:13:30Z,2023-10-21T17:13:30Z,MOD-00353,38.1,26.5,39.9559,-75.18598,ACTIVE,1.192,1.212,1.212,423.1,4.167,8.053,21.985,
2023-10-21T21:12:30Z,2023-10-21T17:12:30Z,MOD-00353,38.1,26.5,39.9559,-75.18598,ACTIVE,1.593,1.626,1.626,423.921,4.171,8.488,21.444,
2023-10-21T21:11:30Z,2023-10-21T17:11:30Z,MOD-00353,38.1,26.5,39.9559,-75.18598,ACTIVE,0.915,0.922,0.922,418.995,4.173,8.488,21.985,
2023-10-21T21:10:30Z,2023-10-21T17:10:30Z,MOD-00353,38.1,26.5,39.9559,-75.18598,ACTIVE,1.099,1.124,1.124,425.153,4.171,7.542,21.985,
2023-10-21T21:09:30Z,2023-10-21T17:09:30Z,MOD-00353,38.2,26.5,39.9559,-75.18598,ACTIVE,1.01,1.012,1.012,424.671,4.165,8.438,21.68,
2023-10-21T21:08:30Z,2023-10-21T17:08:30Z,MOD-00353,38.2,26.5,39.9559,-75.18598,ACTIVE,1.063,1.115,1.115,418.924,4.167,6.886,22.221,
2023-10-21T21:07:30Z,2023-10-21T17:07:30Z,MOD-00353,38.2,26.5,39.9559,-75.18598,ACTIVE,1.354,1.354,1.354,419.745,4.165,7.975,22.221,
2023-10-21T21:06:30Z,2023-10-21T17:06:30Z,MOD-00353,38.2,26.5,39.9559,-75.18598,ACTIVE,1.439,1.475,1.525,417.282,4.167,8.438,21.68,
2023-10-21T21:05:30Z,2023-10-21T17:05:30Z,MOD-00353,38.2,26.5,39.9559,-75.18598,ACTIVE,1.114,1.118,1.118,424.261,4.165,8.438,21.951,
2023-10-21T21:04:30Z,2023-10-21T17:04:30Z,MOD-00353,38.2,26.5,39.9559,-75.18598,ACTIVE,1.547,1.589,1.589,421.797,4.167,8.438,21.951,
2023-10-21T21:03:30Z,2023-10-21T17:03:30Z,MOD-00353,38.2,26.5,39.9559,-75.18598,ACTIVE,1.603,1.63,1.682,425.492,4.165,7.593,21.951,
2023-10-21T21:02:30Z,2023-10-21T17:02:30Z,MOD-00353,38.2,26.5,39.9559,-75.18598,ACTIVE,1.09,1.093,1.305,423.029,4.167,7.945,21.41,
2023-10-21T21:01:30Z,2023-10-21T17:01:30Z,MOD-00353,38.2,26.5,39.9559,-75.18598,ACTIVE,1.182,1.182,1.182,423.85,4.17,7.945,21.41,
2023-10-21T21:00:30Z,2023-10-21T17:00:30Z,MOD-00353,38.3,26.5,39.9559,-75.18598,ACTIVE,1.342,1.376,1.376,423.368,3.31,7.223,22.187,
2023-10-21T20:59:30Z,2023-10-21T16:59:30Z,MOD-00353,38.2,26.5,39.9559,-75.18598,ACTIVE,0.942,0.966,1.172,417.282,4.169,7.945,22.221,
2023-10-21T20:58:30Z,2023-10-21T16:58:30Z,MOD-00353,38.3,26.5,39.9559,-75.18598,ACTIVE,1.047,1.124,1.175,421.726,3.31,6.922,21.646,
2023-10-21T20:57:30Z,2023-10-21T16:57:30Z,MOD-00353,38.3,26.5,39.9559,-75.18598,ACTIVE,1.603,1.68,1.68,419.674,3.31,6.922,21.917,
2023-10-21T20:56:30Z,2023-10-21T16:56:30Z,MOD-00353,38.3,26.5,39.9559,-75.18598,ACTIVE,1.367,1.376,1.376,425.011,3.31,6.922,21.917,
2023-10-21T20:55:30Z,2023-10-21T16:55:30Z,MOD-00353,38.3,26.5,39.9559,-75.18598,ACTIVE,1.206,1.232,1.282,418.853,3.311,8.373,22.187,
2023-10-21T20:54:30Z,2023-10-21T16:54:30Z,MOD-00353,38.3,26.5,39.9559,-75.18598,ACTIVE,1.475,1.521,1.57,420.084,3.31,6.78,21.646,
2023-10-21T20:53:30Z,2023-10-21T16:53:30Z,MOD-00353,38.3,26.5,39.9559,-75.18598,ACTIVE,1.584,1.597,1.597,413.927,3.311,8.373,21.917,
2023-10-21T20:52:30Z,2023-10-21T16:52:30Z,MOD-00353,38.3,26.5,39.9559,-75.18598,ACTIVE,1.401,1.41,1.41,421.726,3.31,6.922,21.646,
2023-10-21T20:51:30Z,2023-10-21T16:51:30Z,MOD-00353,38.4,26.5,39.9559,-75.18598,ACTIVE,1.01,1.046,1.096,418.782,3.308,6.819,22.153,
2023-10-21T20:50:30Z,2023-10-21T16:50:30Z,MOD-00353,38.3,26.5,39.9559,-75.18598,ACTIVE,1.511,1.561,1.611,427.063,3.31,6.78,21.646,
2023-10-21T20:49:30Z,2023-10-21T16:49:30Z,MOD-00353,38.3,26.5,39.9559,-75.18598,ACTIVE,1.336,1.394,1.443,418.853,3.31,6.218,21.917,
2023-10-21T20:48:30Z,2023-10-21T16:48:30Z,MOD-00353,38.3,26.5,39.9559,-75.18598,ACTIVE,1.103,1.103,1.103,419.263,3.311,6.78,21.646,
2023-10-21T20:47:30Z,2023-10-21T16:47:30Z,MOD-00353,38.3,26.5,39.9559,-75.18598,ACTIVE,1.323,1.325,1.325,424.6,3.31,8.373,21.917,
2023-10-21T20:46:30Z,2023-10-21T16:46:30Z,MOD-00353,38.3,26.5,39.9559,-75.18598,ACTIVE,1.26,1.283,1.283,418.442,3.31,8.373,22.187,
2023-10-21T20:45:30Z,2023-10-21T16:45:30Z,MOD-00353,38.3,26.5,39.9559,-75.18598,ACTIVE,1.381,1.409,1.409,420.084,3.31,6.922,22.187,
2023-10-21T20:44:30Z,2023-10-21T16:44:30Z,MOD-00353,38.3,26.5,39.9559,-75.18598,ACTIVE,1.106,1.155,1.155,424.19,3.311,6.78,21.646,
2023-10-21T20:43:30Z,2023-10-21T16:43:30Z,MOD-00353,38.3,26.5,39.9559,-75.18598,ACTIVE,1.439,1.439,1.439,419.263,3.31,8.373,21.917,
2023-10-21T20:42:30Z,2023-10-21T16:42:30Z,MOD-00353,38.3,26.5,39.9559,-75.18598,ACTIVE,1.487,1.501,1.501,421.316,3.311,6.922,21.646,
2023-10-21T20:41:30Z,2023-10-21T16:41:30Z,MOD-00353,38.4,26.5,39.9559,-75.18598,ACTIVE,1.261,1.27,1.27,421.655,3.308,6.714,21.612,
2023-10-21T20:40:30Z,2023-10-21T16:40:30Z,MOD-00353,38.4,26.5,39.9559,-75.18598,ACTIVE,1.763,1.821,1.87,418.782,3.308,6.819,21.883,
2023-10-21T20:39:30Z,2023-10-21T16:39:30Z,MOD-00353,38.3,26.5,39.9559,-75.18598,ACTIVE,1.375,1.437,1.437,421.316,3.31,8.373,21.646,
2023-10-21T20:38:30Z,2023-10-21T16:38:30Z,MOD-00353,38.4,26.5,39.9559,-75.18598,ACTIVE,1.081,1.092,1.678,421.245,3.308,7.322,22.153,
2023-10-21T20:37:30Z,2023-10-21T16:37:30Z,MOD-00353,38.4,26.5,39.9559,-75.18598,ACTIVE,1.302,1.353,1.353,416.319,3.308,6.714,21.883,
2023-10-21T20:36:30Z,2023-10-21T16:36:30Z,MOD-00353,38.4,26.5,39.9559,-75.18598,ACTIVE,1.101,1.137,1.344,422.887,3.308,7.322,22.153,
2023-10-21T20:35:30Z,2023-10-21T16:35:30Z,MOD-00353,38.4,26.5,39.9559,-75.18598,ACTIVE,1.293,1.344,1.395,420.834,3.308,6.819,21.612,
2023-10-21T20:34:30Z,2023-10-21T16:34:30Z,MOD-00353,38.4,26.5,39.9559,-75.18598,ACTIVE,1.471,1.476,1.476,416.729,3.308,6.298,21.883,
2023-10-21T20:33:30Z,2023-10-21T16:33:30Z,MOD-00353,38.4,26.5,39.9559,-75.18598,ACTIVE,1.542,1.544,1.544,418.782,3.308,6.819,21.883,
2023-10-21T20:32:30Z,2023-10-21T16:32:30Z,MOD-00353,38.4,26.5,39.9559,-75.18598,ACTIVE,1.566,1.584,1.584,418.371,3.308,6.714,21.883,
2023-10-21T20:31:30Z,2023-10-21T16:31:30Z,MOD-00353,38.4,26.5,39.9559,-75.18598,ACTIVE,1.27,1.304,1.351,416.319,3.308,7.322,21.612,
2023-10-21T20:30:30Z,2023-10-21T16:30:30Z,MOD-00353,38.4,26.5,39.9559,-75.18598,ACTIVE,1.377,1.432,1.528,415.498,3.308,7.322,21.883,
2023-10-21T20:29:30Z,2023-10-21T16:29:30Z,MOD-00353,38.4,26.5,39.9559,-75.18598,ACTIVE,1.319,1.353,1.353,418.371,3.308,6.819,21.883,
2023-10-21T20:28:30Z,2023-10-21T16:28:30Z,MOD-00353,38.5,26.5,39.9559,-75.18598,ACTIVE,1.32,1.35,1.35,419.942,3.306,6.194,21.849,
2023-10-21T20:27:30Z,2023-10-21T16:27:30Z,MOD-00353,38.5,26.5,39.9559,-75.18598,ACTIVE,1.614,1.658,1.658,417.479,3.306,6.818,21.578,
2023-10-21T20:26:30Z,2023-10-21T16:26:30Z,MOD-00353,38.5,26.5,39.9559,-75.18598,ACTIVE,1.48,1.532,1.532,417.069,3.306,7.183,21.849,
2023-10-21T20:25:30Z,2023-10-21T16:25:30Z,MOD-00353,38.5,26.5,39.9559,-75.18598,ACTIVE,1.639,1.673,1.673,412.964,3.305,6.959,21.849,
2023-10-21T20:24:30Z,2023-10-21T16:24:30Z,MOD-00353,38.4,26.5,39.9559,-75.18598,ACTIVE,1.431,1.468,1.519,416.729,3.307,6.714,21.612,
2023-10-21T20:23:30Z,2023-10-21T16:23:30Z,MOD-00353,38.4,26.5,39.9559,-75.18598,ACTIVE,1.647,1.675,1.675,417.55,3.308,6.819,21.883,
2023-10-21T20:22:30Z,2023-10-21T16:22:30Z,MOD-00353,38.4,26.5,39.9559,-75.18598,ACTIVE,1.461,1.474,1.691,420.834,3.308,7.042,21.883,
2023-10-21T20:21:30Z,2023-10-21T16:21:30Z,MOD-00353,38.4,26.5,39.9559,-75.18598,ACTIVE,1.653,1.678,1.678,412.624,3.308,6.819,21.883,
2023-10-21T20:20:30Z,2023-10-21T16:20:30Z,MOD-00353,38.4,26.5,39.9559,-75.18598,ACTIVE,1.674,1.686,1.686,415.087,3.308,7.042,22.153,
2023-10-21T20:19:30Z,2023-10-21T16:19:30Z,MOD-00353,38.4,26.5,39.9559,-75.18598,ACTIVE,1.731,1.771,1.821,417.55,3.308,6.819,21.883,
2023-10-21T20:18:30Z,2023-10-21T16:18:30Z,MOD-00353,38.4,26.5,39.9559,-75.18598,ACTIVE,1.496,1.544,1.593,408.93,3.308,6.819,21.883,
2023-10-21T20:17:30Z,2023-10-21T16:17:30Z,MOD-00353,38.4,26.5,39.9559,-75.18598,ACTIVE,2.039,2.065,2.065,416.729,3.308,6.819,21.612,
2023-10-21T20:16:30Z,2023-10-21T16:16:30Z,MOD-00353,38.4,26.5,39.9559,-75.18598,ACTIVE,1.427,1.436,1.436,417.55,3.308,7.042,21.883,
2023-10-21T20:15:30Z,2023-10-21T16:15:30Z,MOD-00353,38.4,26.5,39.9559,-75.18598,ACTIVE,1.251,1.301,1.301,409.751,4.256,6.819,21.341,
2023-10-21T20:14:30Z,2023-10-21T16:14:30Z,MOD-00353,38.4,26.5,39.9559,-75.18598,ACTIVE,1.599,1.652,1.703,419.603,3.308,7.042,21.883,
2023-10-21T20:13:30Z,2023-10-21T16:13:30Z,MOD-00353,38.4,26.5,39.9559,-75.18598,ACTIVE,1.497,1.5,1.5,415.908,3.308,6.819,21.883,
2023-10-21T20:12:30Z,2023-10-21T16:12:30Z,MOD-00353,38.4,26.5,39.9559,-75.18598,ACTIVE,1.562,1.565,1.565,412.214,3.307,7.322,22.153,
2023-10-21T20:11:30Z,2023-10-21T16:11:30Z,MOD-00353,38.4,26.5,39.9559,-75.18598,ACTIVE,1.371,1.378,1.378,420.834,3.308,6.819,21.612,
2023-10-21T20:10:30Z,2023-10-21T16:10:30Z,MOD-00353,38.5,26.5,39.9559,-75.18598,ACTIVE,1.687,1.722,1.722,412.553,3.306,6.818,21.849,
2023-10-21T20:09:30Z,2023-10-21T16:09:30Z,MOD-00353,38.5,26.5,39.9559,-75.18598,ACTIVE,1.557,1.582,1.582,411.322,3.306,9.415,21.849,
2023-10-21T20:08:30Z,2023-10-21T16:08:30Z,MOD-00353,38.5,26.5,39.9559,-75.18598,ACTIVE,1.331,1.333,1.333,416.248,3.306,6.959,21.849,
2023-10-21T20:07:30Z,2023-10-21T16:07:30Z,MOD-00353,38.5,26.5,39.9559,-75.18598,ACTIVE,1.49,1.501,1.501,418.3,3.305,9.415,21.849,
2023-10-21T20:06:30Z,2023-10-21T16:06:30Z,MOD-00353,38.5,26.5,39.9559,-75.18598,ACTIVE,1.285,1.338,1.385,413.374,3.305,6.818,21.849,
2023-10-21T20:05:30Z,2023-10-21T16:05:30Z,MOD-00353,38.5,26.5,39.9559,-75.18598,ACTIVE,1.762,1.78,1.78,411.322,3.305,6.818,21.578,
2023-10-21T20:04:30Z,2023-10-21T16:04:30Z,MOD-00353,38.5,26.5,39.9559,-75.18598,ACTIVE,1.234,1.25,1.25,410.501,3.305,6.959,22.119,
2023-10-21T20:03:30Z,2023-10-21T16:03:30Z,MOD-00353,38.5,26.5,39.9559,-75.18598,ACTIVE,1.632,1.654,1.855,412.964,3.306,7.183,21.578,
2023-10-21T20:02:30Z,2023-10-21T16:02:30Z,MOD-00353,38.5,26.5,39.9559,-75.18598,ACTIVE,1.258,1.258,1.258,414.606,3.305,6.959,21.849,
2023-10-21T20:01:30Z,2023-10-21T16:01:30Z,MOD-00353,38.6,26.5,39.9559,-75.18598,ACTIVE,1.256,1.29,1.29,414.124,3.304,9.446,21.544,
2023-10-21T20:00:30Z,2023-10-21T16:00:30Z,MOD-00353,38.6,26.5,39.9559,-75.18598,ACTIVE,1.376,1.437,1.487,416.177,3.304,6.513,22.357,
2023-10-21T19:59:30Z,2023-10-21T15:59:30Z,MOD-00353,38.6,26.5,39.9559,-75.18598,ACTIVE,1.938,1.974,2.024,413.714,3.304,7.32,21.815,
2023-10-21T19:58:30Z,2023-10-21T15:58:30Z,MOD-00353,38.5,26.5,39.9559,-75.18598,ACTIVE,1.476,1.483,1.483,414.606,3.305,7.183,21.578,
2023-10-21T19:57:30Z,2023-10-21T15:57:30Z,MOD-00353,38.6,26.4,39.9559,-75.18598,ACTIVE,1.576,1.609,1.609,406.627,3.311,7.331,21.796,
2023-10-21T19:56:30Z,2023-10-21T15:56:30Z,MOD-00353,38.6,26.4,39.9559,-75.18598,ACTIVE,1.628,1.64,1.64,417.3,3.349,7.331,21.796,
2023-10-21T19:55:30Z,2023-10-21T15:55:30Z,MOD-00353,38.6,26.5,39.9559,-75.18598,ACTIVE,1.71,1.71,1.71,408.377,3.304,6.718,21.815,
2023-10-21T19:54:30Z,2023-10-21T15:54:30Z,MOD-00353,38.6,26.4,39.9559,-75.18598,ACTIVE,1.385,1.395,1.395,411.553,3.35,7.158,21.796,
2023-10-21T19:53:30Z,2023-10-21T15:53:30Z,MOD-00353,38.5,26.5,39.9559,-75.18598,ACTIVE,0.967,1,1,410.911,3.305,9.415,22.661,
2023-10-21T19:52:30Z,2023-10-21T15:52:30Z,MOD-00353,38.5,26.4,39.9559,-75.18598,ACTIVE,1.417,1.442,1.442,410.803,3.313,7.345,22.101,
2023-10-21T19:51:30Z,2023-10-21T15:51:30Z,MOD-00353,38.5,26.4,39.9559,-75.18598,ACTIVE,1.645,1.692,1.692,406.698,3.313,7.345,21.288,
2023-10-21T19:50:30Z,2023-10-21T15:50:30Z,MOD-00353,38.5,26.5,39.9559,-75.18598,ACTIVE,1.613,1.718,1.769,415.837,3.305,6.818,21.849,
2023-10-21T19:49:30Z,2023-10-21T15:49:30Z,MOD-00353,38.5,26.5,39.9559,-75.18598,ACTIVE,1.57,1.608,1.658,415.016,3.306,6.818,21.849,
2023-10-21T19:48:30Z,2023-10-21T15:48:30Z,MOD-00353,38.5,26.4,39.9559,-75.18598,ACTIVE,1.659,1.677,1.677,408.34,4.263,9.884,22.643,
2023-10-21T19:47:30Z,2023-10-21T15:47:30Z,MOD-00353,38.5,26.4,39.9559,-75.18598,ACTIVE,1.546,1.592,2.178,412.445,4.263,7.345,21.559,
2023-10-21T19:46:30Z,2023-10-21T15:46:30Z,MOD-00353,38.5,26.4,39.9559,-75.18598,ACTIVE,1.525,1.525,1.525,409.572,3.313,9.725,21.83,
2023-10-21T19:45:30Z,2023-10-21T15:45:30Z,MOD-00353,38.4,26.4,39.9559,-75.18598,ACTIVE,1.342,1.351,1.351,410.053,3.315,6.809,21.864,
2023-10-21T19:44:30Z,2023-10-21T15:44:30Z,MOD-00353,38.5,26.4,39.9559,-75.18598,ACTIVE,1.716,1.746,1.746,412.856,4.263,9.166,22.101,
2023-10-21T19:43:30Z,2023-10-21T15:43:30Z,MOD-00353,38.5,26.4,39.9559,-75.18598,ACTIVE,1.783,1.812,2.068,412.856,3.313,9.166,21.559,
2023-10-21T19:42:30Z,2023-10-21T15:42:30Z,MOD-00353,38.5,26.4,39.9559,-75.18598,ACTIVE,1.867,1.931,1.931,412.445,3.313,7.345,21.83,
2023-10-21T19:41:30Z,2023-10-21T15:41:30Z,MOD-00353,38.6,26.4,39.9559,-75.18598,ACTIVE,1.713,1.751,1.751,410.322,3.349,9.968,21.796,
2023-10-21T19:40:30Z,2023-10-21T15:40:30Z,MOD-00353,38.6,26.4,39.9559,-75.18598,ACTIVE,1.69,1.725,1.725,410.322,3.311,7.158,21.796,
2023-10-21T19:39:30Z,2023-10-21T15:39:30Z,MOD-00353,38.6,26.4,39.9559,-75.18598,ACTIVE,1.831,1.884,1.936,412.785,3.311,10.167,21.796,
2023-10-21T19:38:30Z,2023-10-21T15:38:30Z,MOD-00353,38.6,26.4,39.9559,-75.18598,ACTIVE,1.527,1.53,1.53,415.658,3.35,7.331,22.067,
2023-10-21T19:37:30Z,2023-10-21T15:37:30Z,MOD-00353,38.6,26.4,39.9559,-75.18598,ACTIVE,1.591,1.649,1.649,409.09,3.311,7.158,22.067,
2023-10-21T19:36:30Z,2023-10-21T15:36:30Z,MOD-00353,38.6,26.4,39.9559,-75.18598,ACTIVE,1.647,1.736,1.835,414.427,3.347,10.167,21.525,
2023-10-21T19:35:30Z,2023-10-21T15:35:30Z,MOD-00353,38.6,26.4,39.9559,-75.18598,ACTIVE,1.742,1.753,2.324,411.143,3.35,7.331,21.796,
2023-10-21T19:34:30Z,2023-10-21T15:34:30Z,MOD-00353,38.6,26.4,39.9559,-75.18598,ACTIVE,2.011,2.016,2.016,413.606,3.349,9.968,22.338,
2023-10-21T19:33:30Z,2023-10-21T15:33:30Z,MOD-00353,38.6,26.4,39.9559,-75.18598,ACTIVE,1.671,1.708,1.708,406.217,3.349,9.968,22.338,
2023-10-21T19:32:30Z,2023-10-21T15:32:30Z,MOD-00353,38.7,26.4,39.9559,-75.18598,ACTIVE,1.506,1.591,1.64,409.43,3.346,6.423,21.762,
2023-10-21T19:31:30Z,2023-10-21T15:31:30Z,MOD-00353,38.7,26.4,39.9559,-75.18598,ACTIVE,1.468,1.5,1.5,409.43,3.346,9.603,21.491,
2023-10-21T19:30:30Z,2023-10-21T15:30:30Z,MOD-00353,38.7,26.4,39.9559,-75.18598,ACTIVE,1.899,1.93,1.93,409.43,3.346,9.33,21.762,
2023-10-21T19:29:30Z,2023-10-21T15:29:30Z,MOD-00353,38.7,26.4,39.9559,-75.18598,ACTIVE,1.974,2.042,2.089,416.408,3.345,9.33,22.033,
2023-10-21T19:28:30Z,2023-10-21T15:28:30Z,MOD-00353,38.8,26.4,39.9559,-75.18598,ACTIVE,1.758,1.791,1.838,408.538,3.342,6.856,21.728,
2023-10-21T19:27:30Z,2023-10-21T15:27:30Z,MOD-00353,38.8,26.4,39.9559,-75.18598,ACTIVE,1.805,1.813,1.813,410.18,3.344,7.05,21.728,
2023-10-21T19:26:30Z,2023-10-21T15:26:30Z,MOD-00353,38.8,26.4,39.9559,-75.18598,ACTIVE,1.575,1.578,1.578,409.769,3.344,6.856,21.728,
2023-10-21T19:25:30Z,2023-10-21T15:25:30Z,MOD-00353,38.8,26.4,39.9559,-75.18598,ACTIVE,2.034,2.135,2.283,412.643,3.342,7.05,22,
2023-10-21T19:24:30Z,2023-10-21T15:24:30Z,MOD-00353,38.7,26.4,39.9559,-75.18598,ACTIVE,1.465,1.493,1.493,404.093,3.345,6.423,21.762,
2023-10-21T19:23:30Z,2023-10-21T15:23:30Z,MOD-00353,38.7,26.4,39.9559,-75.18598,ACTIVE,1.874,1.904,1.953,407.788,3.343,9.33,21.762,
2023-10-21T19:22:30Z,2023-10-21T15:22:30Z,MOD-00353,38.7,26.4,39.9559,-75.18598,ACTIVE,1.898,1.952,2.051,413.535,3.347,9.603,21.762,
2023-10-21T19:21:30Z,2023-10-21T15:21:30Z,MOD-00353,38.7,26.4,39.9559,-75.18598,ACTIVE,1.488,1.497,1.497,410.251,3.345,9.404,22.033,
2023-10-21T19:20:30Z,2023-10-21T15:20:30Z,MOD-00353,38.7,26.4,39.9559,-75.18598,ACTIVE,1.861,1.914,2.012,411.893,3.346,7.319,21.762,
2023-10-21T19:19:30Z,2023-10-21T15:19:30Z,MOD-00353,38.6,26.4,39.9559,-75.18598,ACTIVE,1.741,1.764,1.764,407.038,3.311,9.968,22.067,
2023-10-21T19:18:30Z,2023-10-21T15:18:30Z,MOD-00353,38.6,26.4,39.9559,-75.18598,ACTIVE,1.878,1.887,1.887,407.859,3.349,7.331,22.338,
2023-10-21T19:17:30Z,2023-10-21T15:17:30Z,MOD-00353,38.6,26.4,39.9559,-75.18598,ACTIVE,1.65,1.658,1.658,409.501,3.35,9.968,21.525,
2023-10-21T19:16:30Z,2023-10-21T15:16:30Z,MOD-00353,38.7,26.4,39.9559,-75.18598,ACTIVE,1.69,1.718,1.718,408.198,3.343,9.573,21.762,
2023-10-21T19:15:30Z,2023-10-21T15:15:30Z,MOD-00353,38.7,26.4,39.9559,-75.18598,ACTIVE,1.877,1.975,2.023,406.556,3.345,6.717,22.033,
2023-10-21T19:14:30Z,2023-10-21T15:14:30Z,MOD-00353,38.6,26.4,39.9559,-75.18598,ACTIVE,1.797,1.822,2.022,407.448,3.347,10.167,22.067,
2023-10-21T19:13:30Z,2023-10-21T15:13:30Z,MOD-00353,38.7,26.4,39.9559,-75.18598,ACTIVE,1.932,1.934,2.14,409.019,3.341,9.404,22.033,
2023-10-21T19:12:30Z,2023-10-21T15:12:30Z,MOD-00353,38.7,26.4,39.9559,-75.18598,ACTIVE,1.723,1.761,1.809,404.093,3.345,7.319,21.491,
2023-10-21T19:11:30Z,2023-10-21T15:11:30Z,MOD-00353,38.7,26.4,39.9559,-75.18598,ACTIVE,1.662,1.671,1.671,409.019,3.345,9.33,22.576,
2023-10-21T19:10:30Z,2023-10-21T15:10:30Z,MOD-00353,38.7,26.4,39.9559,-75.18598,ACTIVE,1.83,1.839,1.839,407.788,3.346,9.603,22.033,
2023-10-21T19:09:30Z,2023-10-21T15:09:30Z,MOD-00353,38.7,26.4,39.9559,-75.18598,ACTIVE,1.63,1.681,1.681,403.683,3.343,9.404,21.762,
2023-10-21T19:08:30Z,2023-10-21T15:08:30Z,MOD-00353,38.8,26.4,39.9559,-75.18598,ACTIVE,2.156,2.165,2.165,400.328,3.341,9.331,22,
2023-10-21T19:07:30Z,2023-10-21T15:07:30Z,MOD-00353,38.8,26.4,39.9559,-75.18598,ACTIVE,1.825,1.825,1.825,405.254,3.342,7.05,21.728,
2023-10-21T19:06:30Z,2023-10-21T15:06:30Z,MOD-00353,38.7,26.4,39.9559,-75.18598,ACTIVE,1.974,1.985,1.985,406.146,3.341,9.603,22.033,
2023-10-21T19:05:30Z,2023-10-21T15:05:30Z,MOD-00353,38.8,26.4,39.9559,-75.18598,ACTIVE,1.556,1.56,1.56,406.485,3.342,9.609,22,
2023-10-21T19:04:30Z,2023-10-21T15:04:30Z,MOD-00353,38.8,26.4,39.9559,-75.18598,ACTIVE,1.732,1.769,1.817,409.769,3.342,6.856,22,
2023-10-21T19:03:30Z,2023-10-21T15:03:30Z,MOD-00353,38.8,26.4,39.9559,-75.18598,ACTIVE,1.91,1.91,1.91,411.001,3.342,10.124,21.457,
2023-10-21T19:02:30Z,2023-10-21T15:02:30Z,MOD-00353,38.8,26.4,39.9559,-75.18598,ACTIVE,1.899,1.952,2.051,402.38,3.341,10.124,22,
2023-10-21T19:01:30Z,2023-10-21T15:01:30Z,MOD-00353,38.8,26.4,39.9559,-75.18598,ACTIVE,2.16,2.16,2.16,409.769,3.341,7.05,21.728,
2023-10-21T19:00:30Z,2023-10-21T15:00:30Z,MOD-00353,38.8,26.4,39.9559,-75.18598,ACTIVE,1.803,1.85,1.9,405.254,3.337,7.05,21.728,
2023-10-21T18:59:30Z,2023-10-21T14:59:30Z,MOD-00353,38.8,26.4,39.9559,-75.18598,ACTIVE,1.822,1.864,1.917,410.18,3.339,10.124,22.271,
2023-10-21T18:58:30Z,2023-10-21T14:58:30Z,MOD-00353,38.9,26.4,39.9559,-75.18598,ACTIVE,1.86,1.921,1.973,410.519,3.339,7.079,21.694,
2023-10-21T18:57:30Z,2023-10-21T14:57:30Z,MOD-00353,38.8,26.4,39.9559,-75.18598,ACTIVE,1.572,1.58,1.58,400.738,3.339,9.331,22,
